fold,epoch,train_loss,val_loss,temperature
speaker-44_emotion-amusement,1,4.592503361403942,2.636381909960792,0.07515486980801526
speaker-44_emotion-amusement,2,4.308499506198489,2.6276883208562456,0.08181109537077948
speaker-44_emotion-amusement,3,4.232996289015417,2.625321357969254,0.08728704877281723
speaker-44_emotion-amusement,4,4.195879162256442,2.6274520442599343,0.09349676173339438
speaker-44_emotion-amusement,5,4.18502733779494,2.6354799913981606,0.09753804289335004
speaker-44_emotion-amusement,6,4.160042938425313,2.6221765109470914,0.10185468948810485
speaker-44_emotion-amusement,7,4.091984828804979,2.6781830409216503,0.10540276417687564
speaker-44_emotion-amusement,8,4.166263388229321,2.6332536538441977,0.10876243235124743
speaker-44_emotion-amusement,9,4.164758261547813,2.630913991776724,0.11178263483222786
speaker-44_emotion-amusement,10,4.141950491251367,2.6417987876468234,0.11421385012416656
speaker-44_emotion-amusement,11,4.117181833805305,2.6232401265038385,0.1167533800632193
