fold,epoch,train_loss,val_loss,temperature
speaker-26_emotion-neutral,1,4.60172072738409,2.6314840505993558,0.07489760628600012
speaker-26_emotion-neutral,2,4.32755412592996,2.625263388194735,0.0818668441139507
speaker-26_emotion-neutral,3,4.231981807001292,2.629246840401301,0.08756087691144024
speaker-26_emotion-neutral,4,4.194592703976224,2.6265118689764115,0.09364416118952776
speaker-26_emotion-neutral,5,4.184115662382592,2.6559748346843417,0.09777234150536487
speaker-26_emotion-neutral,6,4.161478346616179,2.625180199032738,0.10225106692741968
speaker-26_emotion-neutral,7,4.091207698135093,2.6631877460176985,0.10523297655065383
speaker-26_emotion-neutral,8,4.161660051345825,2.609574454171317,0.10832223244359207
speaker-26_emotion-neutral,9,4.15858736943595,2.6231081410059853,0.11011199000631536
speaker-26_emotion-neutral,10,4.1346743775136545,2.612068842327784,0.11237148810968633
speaker-26_emotion-neutral,11,4.109212485608887,2.631196029602535,0.11378034573696975
speaker-26_emotion-neutral,12,4.094467503385138,2.6480920012035067,0.11519806643870419
speaker-26_emotion-neutral,13,4.1287046956895574,2.6034673055013022,0.11850852600545246
speaker-26_emotion-neutral,14,4.0420713445337695,2.6165577835506864,0.11994876151155828
speaker-26_emotion-neutral,15,4.085365837243335,2.649274402194553,0.12151608166447699
speaker-26_emotion-neutral,16,4.039845603483695,2.717291063732571,0.12319759473690085
speaker-26_emotion-neutral,17,4.021401331929738,2.6865306051950606,0.12508171174291982
speaker-26_emotion-neutral,18,4.054696278976383,2.6536233652205694,0.1277782286553928
