fold,epoch,train_loss,val_loss,temperature
speaker-48_emotion-tenderness,1,4.533839552182509,2.6380400052146307,0.07600206919390808
speaker-48_emotion-tenderness,2,4.276932508278854,2.6389951781621055,0.0820811805056257
speaker-48_emotion-tenderness,3,4.188111787425015,2.6396687030792236,0.08734851212990052
speaker-48_emotion-tenderness,4,4.164590752332883,2.638256795822628,0.0929422378159652
speaker-48_emotion-tenderness,5,4.203537299548309,2.6361176324269127,0.09762042214583834
speaker-48_emotion-tenderness,6,4.102862223502128,2.6319692286234053,0.1019501945469301
speaker-48_emotion-tenderness,7,4.1343501806259155,2.6281954485272605,0.10464184943483526
speaker-48_emotion-tenderness,8,4.078752855705742,2.6183324427831742,0.10780219540710602
speaker-48_emotion-tenderness,9,4.072223509154697,2.6713040026407393,0.10930590205962844
speaker-48_emotion-tenderness,10,4.136018494364596,2.59761561287774,0.11177330499034566
speaker-48_emotion-tenderness,11,4.137940825088115,2.631055650256929,0.11424388937547823
speaker-48_emotion-tenderness,12,4.108876107625626,2.649702408957103,0.11515237173081842
speaker-48_emotion-tenderness,13,4.053648802985625,2.721713319657341,0.11955946925600291
speaker-48_emotion-tenderness,14,4.058629752240761,2.7855501591213168,0.11923321486303445
speaker-48_emotion-tenderness,15,4.114436465381372,2.638674603568183,0.12181056037857628
