fold,epoch,train_loss,val_loss,temperature
speaker-5_emotion-fear,1,4.507852633744848,2.6455636857047913,0.076042144237395
speaker-5_emotion-fear,2,4.291738051206175,2.642663452360365,0.08232701059040401
speaker-5_emotion-fear,3,4.198750304877758,2.647217141257392,0.08895473503505504
speaker-5_emotion-fear,4,4.170798685103655,2.6434079124813987,0.09427391108937769
speaker-5_emotion-fear,5,4.158672468480012,2.6617845505002946,0.09973817891000017
speaker-5_emotion-fear,6,4.160371388622265,2.650925458423675,0.10513514627264516
speaker-5_emotion-fear,7,4.136995783724582,2.642533775359865,0.10785910312166982
speaker-5_emotion-fear,8,4.141511384425896,2.627591231512645,0.10971772204640058
speaker-5_emotion-fear,9,4.08229252430472,2.704828602927072,0.11179825954934226
speaker-5_emotion-fear,10,4.155732754523379,2.630080578819154,0.11374473799223034
speaker-5_emotion-fear,11,4.118128458408624,2.6652140541682168,0.11607631810686993
speaker-5_emotion-fear,12,4.095180079751744,2.6822337574428983,0.11699152846358804
speaker-5_emotion-fear,13,4.107874638187495,2.6462095351446244,0.1201067492351696
