fold,epoch,train_loss,val_loss,temperature
speaker-13_emotion-inspiration,1,4.562126975468915,2.6316423531501525,0.07610433834414623
speaker-13_emotion-inspiration,2,4.2683625029076255,2.624533657104738,0.08187218792150677
speaker-13_emotion-inspiration,3,4.229670679328417,2.6296708853014055,0.08773773130938968
speaker-13_emotion-inspiration,4,4.164581055355786,2.627173927522475,0.09307262342723327
speaker-13_emotion-inspiration,5,4.143435934238005,2.6267765491239485,0.09762562091586026
speaker-13_emotion-inspiration,6,4.161598227730948,2.628641570768049,0.10193340580757632
speaker-13_emotion-inspiration,7,4.105510482125483,2.631391421441109,0.10465223046293953
