fold,epoch,train_loss,val_loss,temperature
speaker-9_emotion-tenderness,1,4.5499085809227235,2.6363098999810597,0.07556496844337286
speaker-9_emotion-tenderness,2,4.282169640814928,2.6244702566237676,0.0818532959585825
speaker-9_emotion-tenderness,3,4.1912302646851005,2.620333194732666,0.0876050547418804
speaker-9_emotion-tenderness,4,4.164027664429529,2.6119196944766574,0.09346517638323561
speaker-9_emotion-tenderness,5,4.196947741780789,2.5902422874692888,0.09891450029582584
speaker-9_emotion-tenderness,6,4.099359977334072,2.613392705009097,0.10417051213605302
speaker-9_emotion-tenderness,7,4.1316864579916,2.5987258146679593,0.107687243863376
speaker-9_emotion-tenderness,8,4.072740210902573,2.5884067444574264,0.11025352898753168
speaker-9_emotion-tenderness,9,4.067790651675498,2.61775941697378,0.11259874091839121
speaker-9_emotion-tenderness,10,4.129134438049883,2.5863105304657465,0.11549143965918782
speaker-9_emotion-tenderness,11,4.136345812037021,2.6017137368520102,0.1175041748218851
speaker-9_emotion-tenderness,12,4.104457718643112,2.5829952065906827,0.11854031768763539
speaker-9_emotion-tenderness,13,4.04682871181675,2.659152799182468,0.12146839021507208
speaker-9_emotion-tenderness,14,4.057366493026317,2.627118841050163,0.12344684282712219
speaker-9_emotion-tenderness,15,4.1199038293626575,2.6198965594882058,0.12553938514224253
speaker-9_emotion-tenderness,16,4.089189815640748,2.684079915758163,0.12645862343996675
speaker-9_emotion-tenderness,17,4.0706348457835855,2.601727561345176,0.1278125639359321
