fold,epoch,train_loss,val_loss,temperature
speaker-12_emotion-neutral,1,4.610416676998138,2.641723909075298,0.07469981364513158
speaker-12_emotion-neutral,2,4.325705432171185,2.638557127543858,0.08216413660997557
speaker-12_emotion-neutral,3,4.23191685490404,2.63895915425013,0.08810971431413975
speaker-12_emotion-neutral,4,4.193245725266299,2.6255050348857094,0.09428458338945639
speaker-12_emotion-neutral,5,4.178336960842988,2.6183855230846103,0.09815802980736116
speaker-12_emotion-neutral,6,4.151727378518138,2.6058435629284573,0.10212063424539879
speaker-12_emotion-neutral,7,4.0784906578241005,2.7471377168382918,0.10462629219321923
speaker-12_emotion-neutral,8,4.172012165226514,2.596803112635537,0.10798573064533404
speaker-12_emotion-neutral,9,4.15142533869683,2.6050836585816883,0.10964461824584254
speaker-12_emotion-neutral,10,4.128910265336133,2.593092263691009,0.1128680121223407
speaker-12_emotion-neutral,11,4.105955600137975,2.6096049982403953,0.114583329918484
speaker-12_emotion-neutral,12,4.0924847317219974,2.610816092718215,0.1159116796015536
speaker-12_emotion-neutral,13,4.12408159296922,2.605065095992315,0.11814952826431036
speaker-12_emotion-neutral,14,4.0400060931644814,2.6163384460267567,0.1198474065060824
speaker-12_emotion-neutral,15,4.087071659576953,2.5938245304047114,0.12198392325376703
