fold,epoch,train_loss,val_loss,temperature
speaker-7_emotion-anger,1,4.544209224494858,2.6395760625600815,0.07592533861622433
speaker-7_emotion-anger,2,4.265937587829551,2.6409063935279846,0.08203704378856772
speaker-7_emotion-anger,3,4.229417365608794,2.64064883813262,0.08779778750540061
speaker-7_emotion-anger,4,4.187201212848251,2.637455888092518,0.09332514160852402
speaker-7_emotion-anger,5,4.147902417361291,2.6518844589591026,0.09756223735818563
speaker-7_emotion-anger,6,4.173586387224872,2.645319353789091,0.10338622788202854
speaker-7_emotion-anger,7,4.142636092683127,2.65219534188509,0.10598906506630229
speaker-7_emotion-anger,8,4.166871074181569,2.6762201227247715,0.10850760036251433
speaker-7_emotion-anger,9,4.100128569023189,2.6349506564438343,0.11112170850305056
speaker-7_emotion-anger,10,4.147844700420959,2.647006779909134,0.11298019838251235
speaker-7_emotion-anger,11,4.082581259960546,2.7481956519186497,0.11599030287369622
speaker-7_emotion-anger,12,4.083851258849624,2.721759360283613,0.11670000101277352
speaker-7_emotion-anger,13,4.119680941706956,2.6804531663656235,0.11954654726483416
speaker-7_emotion-anger,14,4.099560963181326,2.6952072754502296,0.12131171437992051
